district,avg_enrollment,district_volatility,cv,spike_rate,error_mape,cluster,cluster_label,recommendation
Adilabad,51.9,33.47706368699991,0.6450301288315007,0.0,0.007871795436296439,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Theni,42.774193548387096,25.30047387885499,0.591489208315361,0.18181818181818182,0.01257617355285283,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Thiruvananthapuram,69.51515151515152,50.188470546108256,0.7219788700949202,0.2727272727272727,0.007621415707831253,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Thiruvarur,42.333333333333336,25.884802269010038,0.6114520220881556,0.2727272727272727,0.009857639493423912,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Thoothukkudi,60.15625,38.179634306871655,0.634674440415368,0.18181818181818182,0.021594812828527293,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Thoubal,10.612903225806452,7.517434932009006,0.7083297351681488,0.18181818181818182,0.015270876804527817,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Thrissur,80.16666666666667,59.115948798093825,0.7374130827113066,0.09090909090909091,0.009332451721202763,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Tikamgarh,65.0,49.23833661999,0.7575128710651151,0.2727272727272727,0.015697743955498566,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Tinsukia,32.14705882352941,23.45224981511101,0.729530186357704,0.18181818181818182,0.01092156931843118,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Tirap,2.3333333333333335,1.5811388300841898,0.6776309268885251,0.0,0.00993672791096297,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Tiruchirappalli,109.03125,72.65938403750529,0.6664087959813253,0.18181818181818182,0.008441925543836923,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Tirunelveli,113.5,73.77822040718799,0.6500283736258851,0.18181818181818182,0.005922679463530491,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Tirupati,18.838709677419356,13.557523800934423,0.7196630784360574,0.18181818181818182,0.005780412314184061,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Tirupattur,11.296296296296296,7.794548463829432,0.6900092082123424,0.36363636363636365,0.015475324811165132,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Tiruppur,69.80645161290323,43.42074723358156,0.6220162496403631,0.18181818181818182,0.007615002235853472,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Tiruvallur,121.12121212121212,71.66404153049734,0.5916720966942425,0.2727272727272727,0.010783183058092095,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Tiruvannamalai,82.75,50.627036000476544,0.6118070815693624,0.18181818181818182,0.006676049400486301,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Tonk,46.24242424242424,36.171492835372355,0.782214458415121,0.09090909090909091,0.02817238656150677,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Tuensang,8.558823529411764,5.377794841926739,0.6283334178836625,0.0,0.008286316465710191,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Tumakuru,57.096774193548384,42.34411004985201,0.7416200065098432,0.18181818181818182,0.011367841193288507,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Udaipur,142.22857142857143,106.45520618724925,0.7484797542240914,0.18181818181818182,0.008669308468593607,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Udalguri,28.764705882352942,23.187063822285744,0.8060942432825235,0.0,0.010195155621960657,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Udham Singh Nagar,68.28125,49.81335121910008,0.7295319171569141,0.18181818181818182,0.008386583207741376,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Udhampur,24.1,18.105723994894827,0.7512748545287781,0.5454545454545454,0.009498576179892781,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Udupi,38.87096774193548,31.691998922424013,0.8153128353276928,0.09090909090909091,0.007683023842454965,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ujjain,129.8,110.06562305874775,0.8479631976725716,0.2727272727272727,0.009939954920228861,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Ukhrul,10.961538461538462,7.544432486175586,0.688264016219896,0.0,0.01028141634465725,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Umaria,53.46875,44.69970366864322,0.8359967956574116,0.18181818181818182,0.018053189520442877,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Una,14.709677419354838,14.026625986285502,0.9535644858449344,0.09090909090909091,0.012315448961168795,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Unakoti,6.653846153846154,5.844260827117885,0.87832821666028,0.18181818181818182,0.007256083934658982,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Unnao,114.76315789473684,78.29653756816826,0.6822445373915315,0.18181818181818182,0.024436541770439333,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Upper Siang,1.0,0.0,0.0,0.0,0.011617283034453418,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Upper Subansiri,2.388888888888889,1.1950332945836273,0.5002464951976943,0.14285714285714285,0.013471014923804467,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Uttar Bastar Kanker,9.2,7.604823031033223,0.8266111989355013,0.2727272727272727,0.007236652009396843,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Uttar Dinajpur,277.5897435897436,191.61401964265752,0.6902777356398229,0.0,0.01307932996197045,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Uttara Kannada,35.58064516129032,30.377375565320964,0.8537612352660775,0.18181818181818182,0.006593360608281218,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Uttarkashi,11.148148148148149,9.6544278550299,0.8660118008718437,0.2727272727272727,0.012073260069294744,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Vadodara,87.82051282051282,66.64512134980394,0.7588787540475205,0.18181818181818182,0.010194813219711666,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Vaishali,185.8,140.74315363142054,0.7574981357947419,0.18181818181818182,0.022044433224055596,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Valsad,45.628571428571426,35.303795591880444,0.7737212559102915,0.45454545454545453,0.008718594799623962,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Varanasi,148.1081081081081,102.03724368630849,0.6889375942277233,0.18181818181818182,0.021670330158912076,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Vellore,97.96969696969697,62.14624126228635,0.6343414666361016,0.18181818181818182,0.008737663317514882,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Vidisha,72.72727272727273,58.9943179082066,0.811171871226687,0.2727272727272727,0.015743745883732292,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Vijayanagara,23.06896551724138,16.004309764387926,0.6937593171108084,0.18181818181818182,0.00946493138260673,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Vijayapura,84.25714285714285,74.6455714998406,0.8859257383734872,0.18181818181818182,0.010158640839419399,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Vikarabad,32.13793103448276,25.4161424210383,0.790845633248043,0.0,0.00849206433463143,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Viluppuram,115.1875,67.73736639737047,0.5880617809812905,0.09090909090909091,0.008048775926651552,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Virudhunagar,55.5,34.16751900326843,0.6156309730207712,0.18181818181818182,0.01697447091585673,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Visakhapatnam,79.55882352941177,51.52004092346777,0.6475716788820283,0.2727272727272727,0.008842162737990558,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Vizianagaram,40.0625,24.16600851903217,0.6032077009280241,0.2727272727272727,0.00685766144118241,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Wanaparthy,19.103448275862068,14.462623817438145,0.7570687557468434,0.0,0.008248624940256926,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Warangal,48.93333333333333,32.47060562855361,0.6635682349023853,0.0,0.005860590909534008,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Warangal Rural,10.24,6.7285461530209725,0.6570845851917859,0.0,0.013729138330735096,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Warangal Urban,7.966666666666667,5.43604403152179,0.6823486231179215,0.09090909090909091,0.015392059237602873,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Wardha,19.275862068965516,12.09751022709141,0.6275989205142228,0.45454545454545453,0.03140844270047319,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Washim,27.838709677419356,20.08829970271841,0.7215959336754358,0.36363636363636365,0.02084446136403763,0,Stable + Low Error,Low-priority monitoring; periodic audits.
Wayanad,17.692307692307693,16.41406526310708,0.9277515148188316,0.0,0.01587906545752552,1,Stable + Low Error,Low-priority monitoring; periodic audits.
West Delhi,78.05128205128206,51.695947473232316,0.6623330983673551,0.2727272727272727,0.007032848202444462,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
West Garo Hills,38.74285714285714,24.482097729641094,0.6319125520024494,0.0,0.009885907329237,1,Stable + Low Error,Low-priority monitoring; periodic audits.
West Godavari,58.18181818181818,36.41209838900951,0.6258329410503445,0.18181818181818182,0.006701278109527421,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
West Jaintia Hills,27.72222222222222,18.33125529348496,0.6612476859134807,0.0,0.008696150500245529,1,Stable + Low Error,Low-priority monitoring; periodic audits.
West Kameng,3.0,2.362907813126304,0.7876359374462226,0.0,0.013928438611391087,1,Stable + Low Error,Low-priority monitoring; periodic audits.
West Karbi Anglong,6.107142857142857,4.83305965289749,0.791378188648954,0.1,0.03643469223881935,1,Stable + Low Error,Low-priority monitoring; periodic audits.
West Khasi Hills,34.270270270270274,19.649213510764024,0.5733603311333237,0.1,0.006517531520473798,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
West Siang,2.6153846153846154,1.358732440973515,0.5195153448794705,0.0,0.022088434485604297,1,Stable + Low Error,Low-priority monitoring; periodic audits.
West Sikkim,5.8076923076923075,5.13045207184888,0.8833890983119388,0.0,0.009523661138974172,1,Stable + Low Error,Low-priority monitoring; periodic audits.
West Singhbhum,70.3125,55.83584090019831,0.7941097372359709,0.18181818181818182,0.008334604666664193,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
West Tripura,25.466666666666665,20.338062385812357,0.7986150151183407,0.09090909090909091,0.011773752712216408,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Wokha,6.0,5.156800615943241,0.859466769180629,0.0,0.012705862052014726,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Yadadri.,17.703703703703702,12.031416614637935,0.6795988463951362,0.09090909090909091,0.007575386819881179,1,Stable + Low Error,Low-priority monitoring; periodic audits.
Yadgir,66.5625,56.48690256413713,0.8486295220775737,0.0,0.007006719729552608,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Yamunanagar,37.5,31.943816418947304,0.851835104482546,0.18181818181818182,0.01342868636984122,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Yavatmal,67.96875,50.82130895154499,0.7477158098508104,0.18181818181818182,0.016515258697549103,2,Highly Volatile + High Enrollment,Allocate resources & monitoring; surge readiness.
Zunheboto,8.214285714285714,5.466105275084526,0.6654389029727584,0.0,0.013569012316979214,1,Stable + Low Error,Low-priority monitoring; periodic audits.
